CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus
CUST101131,,37,Incheon,VIP,7,265400.0,303400.0,3.4,2026-06-04,Y,Sports,2025-02-27,customer1131@example.com,0
CUST100190,Other,44,Incheon,Silver,13,175300.0,889100.0,4.9,2026-01-27,N,Sports,2023-05-23,customer190@example.com,1
CUST101166,Female,23,,Silver,7,130800.0,449300.0,4.1,2026-04-08,Y,Sports,2021-04-23,customer1166@example.com,1
CUST101278,Female,38,Gwangju,Basic,12,133000.0,346000.0,3.5,2026-05-07,N,Home,2025-03-06,customer1278@example.com,0
CUST100465,Male,43,Seoul,Basic,4,86000.0,183700.0,3.4,2026-06-27,No,Electronics,2022-05-06,customer465@example.com,0
CUST100563,Female,39,Seoul,Basic,11,34900.0,95900.0,,2026-01-31,Y,Sports,2022-05-03,customer563@example.com,0
CUST100635,Male,34,Gyeonggi,Basic,8,100000.0,315800.0,2.6,2026-04-25,N,Sports,2025-06-09,customer635@example.com,1
CUST101415,Male,45,Seoul,Silver,7,43200.0,127900.0,3.3,2026-05-05,N,Fashion,2022-05-08,customer1415@example.com,0
CUST101392,Female,,Busan,Basic,12,195700.0,626500.0,3.6,2026-06-16,N,Electronics,2024-10-03,customer1392@example.com,1
CUST100829,Male,45,Gyeonggi, Basic ,10,107100.0,379600.0,4.9,2026-02-08,N,Electronics,2021-03-13,customer829@example.com,0
CUST101097,Female,46,Seoul,Silver,8,139700.0,585200.0,3.7,2026-03-04,N,Home,2021-07-03,customer1097@example.com,0
CUST100628,Female,31,Gwangju,Gold,9,87200.0,84200.0,3.3,2026-05-25,N,Food,2024-02-09,customer628@example.com,0
CUST100229,Male,59,Busan,Gold,10,177400.0,307100.0,2.5,2026-04-29,Y,Home,2023-10-12,customer229@example.com,1
CUST100903,Male,18,Gyeonggi,Basic,8,51900.0,97900.0,5.0,2026-02-26,Y,Home,2021-09-13,customer903@example.com,0
CUST100943,F,43,Daejeon,Silver,5,36800.0,68300.0,4.1,2026-06-10,N,beauty,2021-10-13,customer943@example.com,0
CUST100248,Female,47,Gwangju,Silver,10,,288100.0,2.8,2026-05-29,N,Fashion,2024-12-12,customer248@example.com,0
CUST100868,Female,33,Seoul,Silver,11,98600.0,621900.0,5.0,,Y,Fashion,2023-08-31,customer868@example.com,1
CUST100039,Male,40,Seoul,Gold,9,156500.0,350100.0,4.9,2025-10-09,Y,Home,2021-12-28,customer39@example.com,1
CUST101019,Female,18,Gyeonggi,Gold,11,177400.0,601300.0,2.8,2026-06-16,N,Beauty,2025-12-23,customer1019@example.com,0
CUST100341,Male,34,Gyeonggi,Silver,8,65600.0,112500.0,4.6,2026-05-23,N,fashion,2025-12-25,customer341@example.com,0
CUST100926,Male,42,Daejeon,Silver,8,169100.0,25000000,4.9,2026-04-03,N,Sports,2024-02-28,customer926@example.com,0
CUST100529,Male,47,Gyeonggi,Basic,11,78100.0,393500.0,2.2,2026-05-29,N,Fashion,2025-08-03,customer529@example.com,0
CUST100653, MALE ,37,Seoul,Basic,9,142300.0,501000.0,5.0,2026-06-02,Y,Food,2025-10-19,customer653@example.com,1
CUST100738,Male,26,Busan,Silver,7,106100.0,278500.0,3.7,2026-06-06,Y,Beauty,2021-01-23,customer738@example.com,1
CUST100836,Female,38,Busan, Gold ,10,84000.0,479700.0,3.2,2026-01-24,N,Fashion,2024-06-16,customer836@example.com,0
CUST101020,Female,38, GYEONGGI ,Gold,8,126100.0,414800.0,3.5,2026-06-17,Y,Food,2022-02-21,customer1020@example.com,1
CUST101284,Male,45,Gyeonggi,Gold,12,143400.0,904800.0,3.0,2026-05-02,Y,Beauty,2021-10-26,customer1284@example.com,1
CUST100331,Female,20,Daejeon,Basic,10,82200.0,167500.0,4.6,2026-06-12,N,Fashion,2024-09-22,customer331@example.com,1
CUST100719,Female,32,Daegu,,17,105000.0,716600.0,4.4,2026-05-24,N,Sports,2023-02-09,customer719@example.com,1
CUST100318,Male,26,Gyeonggi,Gold,5,75400.0,143500.0,4.3,2026-03-01,N,Home,2021-06-06,customer318@example.com,0
CUST101200,Female,18,Busan,Basic,9,61300.0,196000.0,3.0,2025-12-15,N,Fashion,2025-05-23,customer1200@example.com,0
CUST100346,Male,29,Busan,VIP,9,163400.0,308000.0,2.5,,Y,Sports,2023-12-14,customer346@example.com,1
CUST100994,Female,48,Seoul,VIP,4,191200.0,204800.0,,2026-05-02,Y,Home,2020-09-17,customer994@example.com,0
CUST100758, MALE ,39,Gwangju,Basic,8,133400.0,267000.0,3.2,2026-05-17,N,electronics,2025-11-07,customer758@example.com,1
CUST100490,Male,55,Gwangju,Silver,5,101900.0,90100.0,4.7,2026-03-21,N,Sports,2023-12-02,customer490@example.com,0
CUST100833,Female,48,Busan,Basic,10,161500.0,698800.0,3.3,2025/12/22,N,Home,2021-04-16,customer833@example.com,0
CUST100795,Female,29,gyeonggi,Basic,11,119500.0,414500.0,3.5,2026-05-13,N,Beauty,2021-10-06,customer795@example.com,0
CUST100281,Male,45,Busan,Basic,6,85500.0,183800.0,3.8,2026-05-13,Y,Home,2025-11-01,customer281@example.com,0
CUST100851,Female,45,Seoul,Basic,7,103700.0,227000.0,3.6,2026-03-24,N,Food,2022-08-16,customer851@example.com,1
CUST100054,Female,44세,Seoul,VIP,11,113400.0,474600.0,4.6,2026-06-04,N,Food,2025-12-28,customer54@example.com,1
CUST100896,Female,48,Seoul,Basic,6,98100.0,221600.0,3.4,2026-05-11,N,Beauty,2022-01-12,customer896@example.com,0
CUST101151,Male,35,Busan,Basic,6,77400.0,153500.0,3.7,2026-04-01,N,Home,2025-06-17,customer1151@example.com,0
CUST100076,Female,,Daegu,Basic,5,5000.0,5000.0,3.2,2026-06-07,N,Food,2023-02-07,customer76@example.com,0
CUST101404,Female,25,Gyeonggi,Gold,6,135600.0,353400.0,4.8,2025-09-30,N,Fashion,2020-10-27,customer1404@example.com,0
CUST100887,Male,18,Incheon,Basic,6,81200.0,224100.0,4.2,2026-02-12,Y,Fashion,2023-10-30,customer887@example.com,1
CUST101025,Other,30,Daejeon,Basic,9,117200.0,341400.0,3.8,2025-12-25,N,Food,2022-02-11,customer1025@example.com,0
CUST101396,Male,44,Seoul,Silver,9,95100.0,272300.0,4.2,2026-06-19,Y,Food,2023-12-19,customer1396@example.com,1
CUST100602,Male,53,Seoul,Basic,12,138000.0,627200.0,3.3,2026-04-06,N,Electronics,2022-10-26,customer602@example.com,1
CUST101138,Female,57,,Basic,8,82000.0,144100.0,4.9,2026-05-26,N,Home,2024-01-18,customer1138@example.com,1
CUST101231,,43,Seoul,Basic,7,25300.0,57500.0,3.1,2026-04-13,N,Sports,2025-06-18,customer1231@example.com,0
CUST101283,Male,57,Gyeonggi,Gold,9,168200.0,954800.0,,2026-02-27,N,Food,2020-08-15,customer1283@example.com,1
CUST100222,Male,33,Daejeon,Basic,9,165500.0,499400.0,4.4,2026-04-03,Y, Electronics ,2024-07-08,customer222@example.com,1
CUST101142,Female,44,Seoul,Basic,10,143900.0,413400.0,4.3,2026-05-14,N,Sports,2022-05-09,customer1142@example.com,1
CUST100607,Female,63,Gyeonggi,Gold,12,204000.0,1129400.0,3.0,2026-06-01,N,Beauty,2025-10-02,customer607@example.com,1
CUST101458,Male,60,Gyeonggi,Gold,15,152100.0,283200.0,3.5,2026-01-22,Y,Fashion,2023-06-22,customer1458@example.com,0
CUST100591,Male,38,Seoul,VIP,7,195200.0,379100.0,3.3,2026-06-04,Y,Fashion,2024-07-24,customer591@example.com,1
CUST100381,Male,45,Gyeonggi,Silver,7,75100.0,236800.0,4.3,2026-02-17,Y,Home,2025-04-26,customer381@example.com,1
CUST101313,Female,24,,Silver,8,155300.0,556000.0,3.1,2026-05-27,Yes,Electronics,2020-08-20,customer1313@example.com,1
CUST100200,Male,26,Gyeonggi,Gold,10,91400.0,326000.0,4.2,2026-04-26,N,Sports,2021-05-30,customer200@example.com,0
CUST100811,Female,21,Gyeonggi,Silver,8,74800.0,167200.0,3.1,2026-06-25,Y,Beauty,2023-10-02,customer811@example.com,0
CUST100571,,54,Incheon,Basic,13,89300.0,609900.0,4.0,2026-05-01,N,Food,2024-02-01,customer571@example.com,1
CUST100587,Male,29,Gyeonggi,Basic,11,45500.0,226500.0,4.3,2026-03-05,N,Fashion,2024-07-09,customer587@example.com,0
CUST100753,Female,57,Incheon,Basic,17,64900.0,391500.0,4.0,2026-05-11,N,Fashion,2021-02-12,customer753@example.com,1
CUST101408,Male,18,Gwangju,Basic,5,100700.0,195400.0,4.2,2026-03-26,Y,Beauty,2021-01-09,customer1408@example.com,0
CUST100895,Male,40,Daejeon,Basic,9,124200.0,518200.0,3.4,2026-03-16, n ,Food,2023-07-07,customer895@example.com,1
CUST100665,Male,34,Daejeon,Basic,6,127200.0,425400.0,4.2,2026-03-25,N,Beauty,2024-09-02,customer665@example.com,0
CUST100905,Male,44,Gyeonggi,Gold,11,184600.0,835600.0,3.0,2026-03-30,Y,FASHION,2022-03-14,customer905@example.com,1
CUST100837,Male,49,Seoul,Basic,11,193400.0,603600.0,2.6,2026-03-14,No,Electronics,2024-10-23,customer837@example.com,0
CUST101403,Male,44,Gyeonggi,,18,214700.0,1693500.0,1.8,2026-01-12,N,Electronics,2022-10-31,customer1403@example.com,1
CUST101365,Male,43,Seoul,Silver,8,202800.0,722900.0,3.3,2026-04-21,Y,Electronics,2020-09-12,customer1365@example.com,0
CUST101172,Female,49,Seoul,Silver,6,165800.0,567700.0,3.7,2026-05-21,Y,Electronics,2021-04-20,customer1172@example.com,0
CUST100659,,47,Seoul,Silver,2,33800.0,31600.0,4.5,2026-05-20,Y, Beauty ,2022-09-08,customer659@example.com,0
CUST100384,Male,52,Seoul,Silver,9,139300.0,423000.0,4.9,2026-05-29,N,Beauty,2020-11-20,customer384@example.com,1
CUST100326,Male,33,Gyeonggi,Gold,13,133100.0,918600.0,3.7,2026-04-27,Y,Sports,2024-06-04,customer326@example.com,1
CUST100552,Female,48,Gwangju,Basic,8,145100.0,287800.0,2.2,2026-06-14,N,Electronics,2020-07-08,customer552@example.com,1
CUST100213,Male,30,Incheon,Silver,6,144000.0,466700.0,3.3,2026-02-15,Y,Electronics,2021-03-26,customer213@example.com,0
CUST101214,Male,39,Seoul,Basic,9,157100.0,150800.0,3.8,2025-11-28,N,beauty,2024-07-15,customer1214@example.com,0
CUST100219,Male,41,Gwangju,Basic,7,76000.0,145900.0,3.9,2026-04-24,N,Home,2021-07-26,customer219@example.com,0
CUST101193,Female,41,Daegu,Basic,3,70400.0,70300.0,2.6,2026-02-16,N,Sports,2021-11-14,customer1193@example.com,0
CUST100361,Female,37,,Basic,6,37600.0,40900.0,4.2,2026-05-23,Y,Sports,2021-04-07,customer361@example.com,1
CUST100172,Female,20,Gyeonggi,Basic,8,77800.0,157800.0,3.8,2026-03-11,N,Food,2021-09-25,customer172@example.com,0
CUST100368,Male,23,Gyeonggi,basic,13,84000.0,543200.0,2.8,2026-06-23,Y,Sports,2023-12-12,customer368@example.com,1
CUST100337,Female,30,Seoul,Silver,7,112100.0,371500.0,3.8,2026-05-13,N,Home,2022-09-17,customer337@example.com,0
CUST100721,Female,57,Daejeon,Silver,13,105400.0,339800.0,3.7,2026-06-14,Y,Beauty,2025-04-24,customer721@example.com,0
CUST100471,Female,45,Gwangju,Basic,9,117400.0,482300.0,3.7,2026-06-13,N,Electronics,2022-01-23,customer471@example.com,0
CUST101167,Male,39,Daegu,Gold,6,184300.0,419600.0,4.7,2026-06-26,N,Electronics,2021-09-27,customer1167@example.com,1
CUST101217, FEMALE ,44,,Basic,9,147100.0,532100.0,4.2,2026-05-29,Y,Electronics,2021-05-19,customer1217@example.com,0
CUST101484,Female,36,Busan,Basic,8,105100.0,272500.0,3.3,2026-05-30,Y,Sports,2021-03-10,customer1484@example.com,1
CUST100886,Male,41,Busan,Gold,13,163400.0,740800.0,3.9,2026-04-29,Y,Home,2024-01-23,customer886@example.com,0
CUST100792,Female,62,Seoul,Silver,14,79900.0,167100.0,4.4,2026-04-09,Y,Fashion,2021-06-03,customer792@example.com,0
CUST100749,Female,45,Busan, Gold ,12,188800.0,931400.0,3.4,2026-03-05,N,Home,2022-05-25,customer749@example.com,0
CUST100850,Male,41,Gyeonggi,Silver,8,109400.0,246900.0,,2026-04-25,N,Fashion,2025-05-19,customer850@example.com,0
CUST100413,Female,49,Gwangju,Basic,10,107000.0,237800.0,3.9,2025-11-19,Y,Beauty,2025-11-16,customer413@example.com,0
CUST100057,female,40,Daegu,Silver,8,23900.0,61900.0,5.0,2026-02-24,Y,Fashion,2022-06-20,customer57@example.com,1
CUST100989,Male,32,Daegu,Basic,11,101500.0,535500.0,2.4,2026-04-05,N,Beauty,2021-11-16,customer989@example.com,0
CUST100970,Male,37,Seoul,Basic,8,89400.0,374300.0,2.7,2026-04-15,N,Food,2025-01-31,customer970@example.com,0
CUST100063,Male,43,Daejeon,Gold,10,137300.0,580100.0,3.5,,N,Fashion,2024-07-02,customer63@example.com,1
CUST100380,Female,47,Gyeonggi,Basic,7,84700.0,283300.0,3.4,2026-05-02,N,Beauty,2023-12-27,customer380@example.com,0
CUST100860,Female,48,Seoul,Gold,6,142700.0,248100.0,2.9,2026-03-01,Y,Food,2024-03-12,customer860@example.com,0
CUST100300,Female,18,Incheon,Basic,10,16900.0,84500.0,3.1,2026-04-24,N,Sports,2024-09-10,customer300@example.com,0
CUST100315,,64,seoul,Silver,8,58200.0,120200.0,3.7,2026-06-15,N,Home,2023-12-30,customer315@example.com,0
CUST100188,Female,36,Daegu,Basic,12,103100.0,570700.0,4.0,2025-12-20,Y,Fashion,2023-07-26,customer188@example.com,0
CUST101490,Male,29,Seoul,Silver,6,113000.0,99000.0,,2026-05-03,Y,Beauty,2021-08-28,customer1490@example.com,1
CUST100907,Male,53,Gwangju,Basic,8,133100.0,265700.0,,2026-05-11,N,Home,2023-05-28,customer907@example.com,1
CUST101423,Male,27,Gyeonggi,Silver,8,143900.0,426100.0,4.2,2026-04-08,N,Electronics,2025-09-13,customer1423@example.com,1
CUST101066,Female,63,,Silver,14,60000.0,290900.0,2.9,2026-01-05,N,Fashion,2025-04-27,customer1066@example.com,0
CUST100998,Female,38,,Silver,8,90700.0,283400.0,3.4,2026-04-04,N,Food,2021-07-22,customer998@example.com,0
CUST100145,Female,25,Busan,Gold,12,161100.0,433500.0,3.2,2025-12-17,N,Beauty,2025-12-10,customer145@example.com,0
CUST100456,Female,28,Seoul,Basic,9,151100.0,517100.0,2.3,2026-04-24,N,Electronics,2025-04-08,customer456@example.com,1
CUST101203,Male,46,Incheon,Basic,9,115300.0,511300.0,4.6,2026-04-18,N,Beauty,2021-11-12,customer1203@example.com,1
CUST100133,Male,40,Gwangju,Gold,6,121700.0,121800.0,3.1,2026-06-24,N, Beauty ,2024-11-08,customer133@example.com,0
CUST100372,Female,33,Gwangju,Basic,7,5000.0,8900.0,5.0,2026-06-14,N,Fashion,2024-04-20,customer372@example.com,0
CUST101215,Female,34,Daegu,Basic,95,164900.0,543100.0,5.0,2026-03-13,N,Electronics,2021-01-27,customer1215@example.com,0
CUST100003,Male,60,Seoul,Gold,16,236900.0,1874100.0,3.8,2026-04-16,N,Electronics,2020-09-28,customer3@example.com,1
CUST100670,Male,31,Busan,Basic,9,152400.0,349500.0,3.9,2026.01.11,N,Sports,2023-06-08,customer670@example.com,1
CUST100051,Male,23,,VIP,13,263600.0,1157100.0,5.0,2026-06-06,N,Food,2025-07-01,customer51@example.com,1
CUST100637,Female,31,Gyeonggi,Gold,14,71900.0,284500.0,4.8,2026-04-17,Y,Fashion,2020-08-22,customer637@example.com,0
CUST101267,Male,32,Seoul,Silver,7,139400.0,464700.0,3.4,2026-05-27,N,Electronics,2024-08-26,customer1267@example.com,1
CUST100446,Male,39,Gyeonggi,Basic,9,70400.0,142400.0,3.8,2026-05-26,Y,Sports,2021-11-18,customer446@example.com,0
CUST101008,Female,19, Busan ,Silver,6,45000.0,95900.0,3.9,2025-12-30,Y,Home,2021-05-10,customer1008@example.com,0
CUST100728,Female,49,Gwangju,Basic,9,60500.0,276100.0,4.9,2026-05-20,N,Food,2024-12-29,customer728@example.com,1
CUST101351,Male,48,Busan,Basic,7,73300.0,196400.0,3.5,2026-05-01,Y,Electronics,2025-06-26,customer1351@example.com,1
CUST101343,Female,55,Incheon,Basic,10,,226400.0,3.6,2025-12-12,N,Food,2021-01-30,customer1343@example.com,1
CUST100048,female,58,Daejeon,Gold,18,135900.0,402300.0,3.3,2026-02-25,N,Food,2024-09-09,customer48@example.com,1
CUST100183,Male,30,Gyeonggi,Gold,12,231500.0,595200.0,4.6,2026-05-28,Y,Electronics,2024-05-07,customer183@example.com,1
CUST100365,Other,45,gyeonggi,Gold,7,116100.0,318200.0,4.5,2026-06-14,Y,Sports,2024-07-02,customer365@example.com,1
CUST100981,Male,43, Seoul ,Basic,7,55900.0,228800.0,4.1,2026-06-21,Y,Food,2024-07-27,customer981@example.com,1
CUST100060,Female,42,Seoul,Silver,6,89900.0,254800.0,4.9,2026-05-29,N,Home,2025-11-08,customer60@example.com,1
CUST100069,Female,72,Gwangju,Silver,11,127200.0,444300.0,4.1,2026-03-24,N, Beauty ,2025-06-17,customer69@example.com,0
CUST100322,Female,36,Gwangju,Silver,12,71200.0,266600.0,2.7,2026-03-25,N,Sports,2020-06-26,customer322@example.com,0
CUST101117,Male,33,Gwangju,Basic,11,60400.0,271700.0,2.1,2026-04-02,N,Fashion,2020-11-04,customer1117@example.com,1
CUST100937,Female,36,Gwangju,Silver,8,144500.0,378300.0,3.2,2026-02-19,N,Home,2024-03-18,customer937@example.com,0
CUST100065,Female,49,Seoul,Gold,4,101800.0,111100.0,4.9,2026-05-25,Y,Home,2025-08-04,customer65@example.com,0
CUST101080,Female,31,Gwangju,Silver,8,124200.0,252400.0,4.0,2026-05-31,Y,Fashion,2020-10-30,customer1080@example.com,1
CUST101498,Female,44,Gyeonggi,Basic,15,142700.0,739700.0,3.7,2026-04-27,Y,Fashion,2022-03-03,customer1498@example.com,1
CUST100092,Female,27,Gyeonggi,Gold,11,154300.0,941000.0,4.8,2026-04-25,N,Sports,2022-10-28,customer92@example.com,1
CUST100562,Other,19,Gyeonggi,Basic,9,49100.0,239600.0,3.0,2026-05-06,N,Home,2023-02-15,customer562@example.com,0
CUST100196,Male,47,Gyeonggi,Basic,6,62400.0,127200.0,3.6,2026-06-22,Y,Food,2021-11-10,customer196@example.com,0
CUST101112,Male,41,Seoul,Basic,7,85100.0,275200.0,3.6,2026-05-23,N,Fashion,2021-03-12,customer1112@example.com,1
CUST101330,Female,49,Gwangju,Basic,11,,283000.0,3.8,2026-03-27,Y,Beauty,2022-08-01,customer1330@example.com,0
CUST100585,Male,47,Seoul,Basic,6,65100.0,220900.0,2.2,2026-05-05,N,Fashion,2024-12-24,customer585@example.com,0
CUST100171,Female,33, Seoul ,Silver,8,122800.0,111900.0,2.9,2026-05-21,N,Sports,2023-10-18,customer171@example.com,0
CUST100776, MALE ,48, GYEONGGI ,Basic,7,110100.0,474000.0,5.0,2026-05-13,N,Electronics,2022-07-07,customer776@example.com,0
CUST100838,Female,41,Daegu,Basic,14,112200.0,569700.0,4.2,2026-06-05,Y,Food,2023-11-06,customer838@example.com,1
CUST100642,Other,31,Incheon,Basic,12,80800.0,164100.0,4.3,2026.05.30,N,Sports,2024-08-23,customer642@example.com,0
CUST100198,Male,58,Daejeon,VIP,10,253300.0,545200.0,3.0,2026-05-29,Yes,Electronics,2021-05-28,customer198@example.com,1
CUST100661,Female,47,Gwangju,Silver,7,104500.0,111200.0,4.9,2026-03-20,N,Fashion,2024-09-08,customer661@example.com,0
CUST100249,Male,23,Daejeon,Basic,7,38600.0,103200.0,3.8,2026-03-19,Y,Home,2023-12-30,customer249@example.com,0
CUST101182,Male,58,Gyeonggi,Silver,12,86000.0,562400.0,4.7,2026-04-16,N,,2024-12-31,customer1182@example.com,1
CUST100925,Female,40,Gwangju,Basic,5,81700.0,245900.0,3.4,2026-06-24,Y,Food,2025-08-04,customer925@example.com,0
CUST101163,Male,48,Gwangju,Silver,14,94700.0,373600.0,4.1,2026-04-23,N,Sports,2024-06-26,customer1163@example.com,1
CUST100615,Male,50,Busan,Basic,6,107000.0,225000.0,3.4,2026-05-18, n ,Beauty,2025-12-31,customer615@example.com,0
CUST100320,Other,54,Gyeonggi,Basic,4,74000.0,76300.0,3.6,2025-11-29,N,Food,01-01-2025,customer320@example.com,0
CUST100804,Male,34,Daejeon,Basic,10,28900.0,60000.0,3.3,2026-06-14,N,Sports,2023-12-30,customer804@example.com,0
CUST100326,Male,33,Gyeonggi,Gold,13,133100.0,918600.0,3.7,2026-04-27,Y,Sports,2024-06-04,customer326@example.com,1
CUST101237,Female,37,Gwangju,,5,96400.0,293500.0,,2026-04-29,Y,Food,2021-06-24,customer1237@example.com,0
CUST101242,Female,39,Daegu,Basic,5,58200.0,102100.0,2.1,2026-05-04,N,Fashion,2025-03-23,customer1242@example.com,0
CUST100936,Other,49,Seoul,Gold,12,178500.0,806700.0,3.5,2026-04-06,N,Home,2022-02-07,customer936@example.com,1
CUST100394,Female,37,Gyeonggi,Basic,11,183400.0,774600.0,4.1,2026-04-21,Y,Electronics,2023-09-26,customer394@example.com,1
CUST100234,Male,79,Busan, Basic ,13,49000.0,218800.0,4.0,2026-05-10,Y,Food,2024-08-21,customer234@example.com,1
CUST100879,Male,33,Gyeonggi,Gold,10,197700.0,371700.0,3.9,2026-03-28,N,Electronics,2023-10-17,customer879@example.com,0
CUST100706,male,35,Busan,Basic,8,31300.0,86000.0,4.1,2026-04-08,Y,Beauty,2024-01-21,customer706@example.com,0
CUST100927,Male,47,,Silver,13,210700.0,1524100.0,3.3,2026-04-28,N,Electronics,2023-02-27,customer927@example.com,1
CUST100207,Female,26,Gwangju,Basic,10,146600.0,389800.0,4.9,2026-03-10, y ,Food,2023-02-20,customer207@example.com,0
CUST100386,Male,34,Daejeon,Gold,12,174000.0,524100.0,2.5,2025-12-09,Y,Sports,2023-11-05,customer386@example.com,0
CUST101133,Female,43,Daejeon,VIP,10,159200.0,421800.0,3.4,2026-05-19,N,Food,2022-11-22,customer1133@example.com,0
CUST101282,Male,32,Incheon,Gold,10,173800.0,356900.0,3.7,2026-04-11,N,Home,2025-05-06,customer1282@example.com,1
CUST101261,Male,19,Daegu,Silver,11,141700.0,873600.0,3.7,2026-03-07,N,Fashion,2024-02-02,customer1261@example.com,1
CUST100636,female,42,Gyeonggi,VIP,9,209300.0,395100.0,2.7,2026-02-16,No,Food,2025-05-27,customer636@example.com,1
CUST101344,Male,37,Incheon,Basic,6,123200.0,111800.0,4.2,2026-04-22,N,Electronics,2023-08-08,customer1344@example.com,0
CUST101002,Female,54,Gyeonggi,Silver,6,112500.0,376800.0,4.0,2026-04-23,N,Food,2021-04-15,customer1002@example.com,0
CUST100710,Male,41,,Silver,8,53900.0,99100.0,3.6,2026-05-22,N,Fashion,2024-08-25,customer710@example.com,0
CUST101350,Female,29,Daejeon,Gold,8,182800.0,388200.0,4.0,2026-03-27,Y,Food,2021-12-30,customer1350@example.com,1
CUST101016,Female,39,Busan,Basic,8,88100.0,200900.0,,,Y,Home,2025-06-23,customer1016@example.com,0
CUST100128,Female,49,Incheon,Gold,9,174100.0,883800.0,4.5,2026-04-02,N,Beauty,2023-06-14,customer128@example.com,1
CUST101143,Male,33,Gyeonggi,Gold,8,158200.0,273100.0,4.0,2026-03-16,N,Food,2025-05-23,customer1143@example.com,0
CUST100496,Male,120,Gyeonggi,Silver,8,155000.0,501100.0,3.3,2025-11-26,N,Beauty,2024-12-14,customer496@example.com,1
CUST100595,Male,42,Gyeonggi,Basic,10,143400.0,728100.0,3.0,2026-04-28,N,Food,2021-08-17,customer595@example.com,0
CUST101342,Female,46,Daejeon,Basic,7,91100.0,206700.0,3.4,2026-06-07,Y,Fashion,2022-09-03,customer1342@example.com,0
CUST100763,Male,44,Busan,Basic,9,,494500.0,3.1,2026-05-06,Yes,Beauty,2022-10-19,customer763@example.com,1
CUST100679,Other,47,Seoul, Basic ,8,90000.0,313600.0,3.7,2026-02-20,N,Food,2025-08-25,customer679@example.com,1
CUST101147,Male,39,Seoul,Gold,10,198500.0,972900.0,3.2,2026-03-08,N,beauty,2022-01-17,customer1147@example.com,1
CUST100106,Other,41,Daegu,Basic,7,143800.0,375500.0,3.6,2026-03-31,N,Electronics,2022-06-10,customer106@example.com,0
CUST100294,Male,28,Seoul,Gold,9,105100.0,348200.0,3.2,2026-06-07,Y,Beauty,2025-11-06,customer294@example.com,0
CUST100282,Female,36,Gyeonggi,Gold,12,194700.0,876100.0,4.6,2026-05-21,N,Electronics,2024-05-07,customer282@example.com,1
CUST101038,Female,35,Incheon,Silver,7,141800.0,494700.0,2.8,2026-03-25,N,Home,2023-01-07,customer1038@example.com,0
CUST101445,F,32,Incheon,Gold,10,142000.0,611100.0,4.2,2026-06-06,Yes,Beauty,2022-08-08,customer1445@example.com,1
CUST100247,Male,44,Gyeonggi, Basic ,7,52200.0,133400.0,2.2,2026-05-16,N,Food,2020-09-23,customer247@example.com,0
CUST100255,Male,29,Gyeonggi,Basic,8,118800.0,133800.0,4.2,2026-05-03,Y,Electronics,2023-11-04,customer255@example.com,1
CUST101303,Female,46,Seoul,Basic,10,53700.0,117700.0,2.6,2026-05-24,N,Home,2020-06-29,customer1303@example.com,0
CUST100091,Female,32,Daejeon,Gold,10,153500.0,748500.0,3.0,2026-01-23,Y,Sports,2022-04-26,customer91@example.com,1
CUST101366,Male,37,Gwangju,Gold,10,175100.0,879400.0,3.3,2026-05-22,Y,Electronics,2022-07-16,customer1366@example.com,0
CUST100007,Female,35,Daejeon,Silver,4,128700.0,272400.0,3.8,2026-06-16,Y,Electronics,2021-02-05,customer7@example.com,1
CUST100067,Female,46,Busan,Silver,8,81000.0,172000.0,4.2,2025-09-23,N,Home,2022-07-08,customer67@example.com,0
CUST101171,Male,35,Gwangju,Basic,10,113700.0,248400.0,4.1,2026-04-21,N,Electronics,2022-03-16,customer1171@example.com,0
CUST101281,Male,76,Gwangju,Silver,6,120900.0,113700.0,4.4,2026-04-17,Y,Home,2022-06-16,customer1281@example.com,1
CUST101426,female,43,Busan,Basic,8,142200.0,254800.0,3.8,2026-06-28,Y,Electronics,2021-08-21,customer1426@example.com,0
CUST100904,Male,47,Daegu,Basic,9,135100.0,611800.0,4.2,2026-04-24,Y,Beauty,2021-02-19,customer904@example.com,1
CUST100120,Male,43,Incheon,Silver,7,35600.0,107000.0,2.0,2026-06-06,N,Fashion,2022-03-18,customer120@example.com,1
CUST101098,Female,52,Gyeonggi,VIP,7,215800.0,651600.0,4.6,2026-05-08,N,Home,2022-09-02,customer1098@example.com,1
CUST100717,M,40,Seoul,Gold,6,164300.0,444800.0,3.1,2026-03-12,N,Food,2021-02-11,customer717@example.com,0
CUST100958,Female,35,,VIP,6,187900.0,572800.0,4.4,2025-10-26,Y,Sports,2025-09-21,customer958@example.com,1
CUST100732,Female,33,Gyeonggi,Basic,8,44500.0,131100.0,3.5,2026-06-09,Y,Beauty,2025-10-17,customer732@example.com,0
CUST100806,Female,26,Gyeonggi,,10,147500.0,834700.0,3.4,2026-04-27,N,Beauty,2025-05-15,customer806@example.com,1
CUST100680,Male,32,Gwangju,Basic,9,113400.0,439200.0,3.3,2026-03-14,N,Fashion,2023-09-28,customer680@example.com,0
CUST101452,,60,Daejeon,Gold,9,153800.0,495500.0,3.9,2026-04-15,N,Beauty,2023-09-30,customer1452@example.com,1
