CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade
CUST100229,Female,59.0,Busan,Gold,10.0,177400.0,307100.0,2.5,2026-04-29,Y,home,2023-10-12,customer229@example.com,1,50대,Medium
CUST100903,Female,18.0,Gyeonggi,Basic,8.0,51900.0,97900.0,5.0,2026-02-26,Y,home,2021-09-13,customer903@example.com,0,20대 이하,Low
CUST100943,Female,43.0,Daejeon,Silver,5.0,36800.0,68300.0,4.1,2026-06-10,N,beauty,2021-10-13,customer943@example.com,0,40대,Low
CUST100039,Female,40.0,Seoul,Gold,9.0,156500.0,350100.0,4.9,2025-10-09,Y,home,2021-12-28,customer39@example.com,1,40대,Medium
CUST101019,Female,18.0,Gyeonggi,Gold,11.0,177400.0,601300.0,2.8,2026-06-16,N,beauty,2025-12-23,customer1019@example.com,0,20대 이하,High
CUST100341,Female,34.0,Gyeonggi,Silver,8.0,65600.0,112500.0,4.6,2026-05-23,N,fashion,2025-12-25,customer341@example.com,0,30대,Low
CUST100926,Female,42.0,Daejeon,Silver,8.0,169100.0,1075975.0,4.9,2026-04-03,N,sports,2024-02-28,customer926@example.com,0,40대,High
CUST100529,Female,47.0,Gyeonggi,Basic,11.0,78100.0,393500.0,2.2,2026-05-29,N,fashion,2025-08-03,customer529@example.com,0,40대,Medium
CUST100653,Female,37.0,Seoul,Basic,9.0,142300.0,501000.0,5.0,2026-06-02,Y,food,2025-10-19,customer653@example.com,1,30대,Medium
CUST100738,Female,26.0,Busan,Silver,7.0,106100.0,278500.0,3.7,2026-06-06,Y,beauty,2021-01-23,customer738@example.com,1,20대 이하,Medium
CUST100836,Female,38.0,Busan,Gold,10.0,84000.0,479700.0,3.2,2026-01-24,N,fashion,2024-06-16,customer836@example.com,0,30대,Medium
CUST101020,Female,38.0,Gyeonggi,Gold,8.0,126100.0,414800.0,3.5,2026-06-17,Y,food,2022-02-21,customer1020@example.com,1,30대,Medium
CUST100331,Female,20.0,Daejeon,Basic,10.0,82200.0,167500.0,4.6,2026-06-12,N,fashion,2024-09-22,customer331@example.com,1,20대 이하,Low
CUST100318,Female,26.0,Gyeonggi,Gold,5.0,75400.0,143500.0,4.3,2026-03-01,N,home,2021-06-06,customer318@example.com,0,20대 이하,Low
CUST100758,Female,39.0,Gwangju,Basic,8.0,133400.0,267000.0,3.2,2026-05-17,N,electronics,2025-11-07,customer758@example.com,1,30대,Medium
CUST100490,Female,55.0,Gwangju,Silver,5.0,101900.0,90100.0,4.7,2026-03-21,N,sports,2023-12-02,customer490@example.com,0,50대,Low
CUST100833,Female,48.0,Busan,Basic,10.0,161500.0,698800.0,3.3,2025-12-22,N,home,2021-04-16,customer833@example.com,0,40대,High
CUST100795,Female,29.0,Gyeonggi,Basic,11.0,119500.0,414500.0,3.5,2026-05-13,N,beauty,2021-10-06,customer795@example.com,0,20대 이하,Medium
CUST100281,Female,45.0,Busan,Basic,6.0,85500.0,183800.0,3.8,2026-05-13,Y,home,2025-11-01,customer281@example.com,0,40대,Low
CUST100851,Female,45.0,Seoul,Basic,7.0,103700.0,227000.0,3.6,2026-03-24,N,food,2022-08-16,customer851@example.com,1,40대,Medium
CUST100054,Female,44.0,Seoul,VIP,11.0,113400.0,474600.0,4.6,2026-06-04,N,food,2025-12-28,customer54@example.com,1,40대,Medium
CUST100896,Female,48.0,Seoul,Basic,6.0,98100.0,221600.0,3.4,2026-05-11,N,beauty,2022-01-12,customer896@example.com,0,40대,Medium
CUST101151,Female,35.0,Busan,Basic,6.0,77400.0,153500.0,3.7,2026-04-01,N,home,2025-06-17,customer1151@example.com,0,30대,Low
CUST101404,Female,25.0,Gyeonggi,Gold,6.0,135600.0,353400.0,4.8,2025-09-30,N,fashion,2020-10-27,customer1404@example.com,0,20대 이하,Medium
CUST100887,Female,18.0,Incheon,Basic,6.0,81200.0,224100.0,4.2,2026-02-12,Y,fashion,2023-10-30,customer887@example.com,1,20대 이하,Medium
CUST101025,Female,30.0,Daejeon,Basic,9.0,117200.0,341400.0,3.8,2025-12-25,N,food,2022-02-11,customer1025@example.com,0,30대,Medium
CUST101396,Female,44.0,Seoul,Silver,9.0,95100.0,272300.0,4.2,2026-06-19,Y,food,2023-12-19,customer1396@example.com,1,40대,Medium
CUST100602,Female,53.0,Seoul,Basic,12.0,138000.0,627200.0,3.3,2026-04-06,N,electronics,2022-10-26,customer602@example.com,1,50대,High
CUST100222,Female,33.0,Daejeon,Basic,9.0,165500.0,499400.0,4.4,2026-04-03,Y,electronics,2024-07-08,customer222@example.com,1,30대,Medium
CUST101142,Female,44.0,Seoul,Basic,10.0,143900.0,413400.0,4.3,2026-05-14,N,sports,2022-05-09,customer1142@example.com,1,40대,Medium
CUST100607,Female,63.0,Gyeonggi,Gold,12.0,204000.0,1075975.0,3.0,2026-06-01,N,beauty,2025-10-02,customer607@example.com,1,60대 이상,High
CUST101458,Female,60.0,Gyeonggi,Gold,15.0,152100.0,283200.0,3.5,2026-01-22,Y,fashion,2023-06-22,customer1458@example.com,0,60대 이상,Medium
CUST100591,Female,38.0,Seoul,VIP,7.0,195200.0,379100.0,3.3,2026-06-04,Y,fashion,2024-07-24,customer591@example.com,1,30대,Medium
CUST100381,Female,45.0,Gyeonggi,Silver,7.0,75100.0,236800.0,4.3,2026-02-17,Y,home,2025-04-26,customer381@example.com,1,40대,Medium
CUST100200,Female,26.0,Gyeonggi,Gold,10.0,91400.0,326000.0,4.2,2026-04-26,N,sports,2021-05-30,customer200@example.com,0,20대 이하,Medium
CUST100811,Female,21.0,Gyeonggi,Silver,8.0,74800.0,167200.0,3.1,2026-06-25,Y,beauty,2023-10-02,customer811@example.com,0,20대 이하,Low
CUST100587,Female,29.0,Gyeonggi,Basic,11.0,45500.0,226500.0,4.3,2026-03-05,N,fashion,2024-07-09,customer587@example.com,0,20대 이하,Medium
CUST100753,Female,57.0,Incheon,Basic,17.0,64900.0,391500.0,4.0,2026-05-11,N,fashion,2021-02-12,customer753@example.com,1,50대,Medium
CUST101408,Female,18.0,Gwangju,Basic,5.0,100700.0,195400.0,4.2,2026-03-26,Y,beauty,2021-01-09,customer1408@example.com,0,20대 이하,Medium
CUST100895,Female,40.0,Daejeon,Basic,9.0,124200.0,518200.0,3.4,2026-03-16,N,food,2023-07-07,customer895@example.com,1,40대,Medium
CUST100665,Female,34.0,Daejeon,Basic,6.0,127200.0,425400.0,4.2,2026-03-25,N,beauty,2024-09-02,customer665@example.com,0,30대,Medium
CUST100905,Female,44.0,Gyeonggi,Gold,11.0,184600.0,835600.0,3.0,2026-03-30,Y,fashion,2022-03-14,customer905@example.com,1,40대,High
CUST100837,Female,49.0,Seoul,Basic,11.0,193400.0,603600.0,2.6,2026-03-14,N,electronics,2024-10-23,customer837@example.com,0,40대,High
CUST101365,Female,43.0,Seoul,Silver,8.0,202800.0,722900.0,3.3,2026-04-21,Y,electronics,2020-09-12,customer1365@example.com,0,40대,High
CUST101172,Female,49.0,Seoul,Silver,6.0,165800.0,567700.0,3.7,2026-05-21,Y,electronics,2021-04-20,customer1172@example.com,0,40대,High
CUST100384,Female,52.0,Seoul,Silver,9.0,139300.0,423000.0,4.9,2026-05-29,N,beauty,2020-11-20,customer384@example.com,1,50대,Medium
CUST100326,Female,33.0,Gyeonggi,Gold,13.0,133100.0,918600.0,3.7,2026-04-27,Y,sports,2024-06-04,customer326@example.com,1,30대,High
CUST100552,Female,48.0,Gwangju,Basic,8.0,145100.0,287800.0,2.2,2026-06-14,N,electronics,2020-07-08,customer552@example.com,1,40대,Medium
CUST100213,Female,30.0,Incheon,Silver,6.0,144000.0,466700.0,3.3,2026-02-15,Y,electronics,2021-03-26,customer213@example.com,0,30대,Medium
CUST101214,Female,39.0,Seoul,Basic,9.0,157100.0,150800.0,3.8,2025-11-28,N,beauty,2024-07-15,customer1214@example.com,0,30대,Low
CUST100219,Female,41.0,Gwangju,Basic,7.0,76000.0,145900.0,3.9,2026-04-24,N,home,2021-07-26,customer219@example.com,0,40대,Low
CUST101193,Female,41.0,Daegu,Basic,3.0,70400.0,70300.0,2.6,2026-02-16,N,sports,2021-11-14,customer1193@example.com,0,40대,Low
CUST100172,Female,20.0,Gyeonggi,Basic,8.0,77800.0,157800.0,3.8,2026-03-11,N,food,2021-09-25,customer172@example.com,0,20대 이하,Low
CUST100368,Female,23.0,Gyeonggi,basic,13.0,84000.0,543200.0,2.8,2026-06-23,Y,sports,2023-12-12,customer368@example.com,1,20대 이하,High
CUST100337,Female,30.0,Seoul,Silver,7.0,112100.0,371500.0,3.8,2026-05-13,N,home,2022-09-17,customer337@example.com,0,30대,Medium
CUST100721,Female,57.0,Daejeon,Silver,13.0,105400.0,339800.0,3.7,2026-06-14,Y,beauty,2025-04-24,customer721@example.com,0,50대,Medium
CUST100471,Female,45.0,Gwangju,Basic,9.0,117400.0,482300.0,3.7,2026-06-13,N,electronics,2022-01-23,customer471@example.com,0,40대,Medium
CUST101167,Female,39.0,Daegu,Gold,6.0,184300.0,419600.0,4.7,2026-06-26,N,electronics,2021-09-27,customer1167@example.com,1,30대,Medium
CUST101484,Female,36.0,Busan,Basic,8.0,105100.0,272500.0,3.3,2026-05-30,Y,sports,2021-03-10,customer1484@example.com,1,30대,Medium
CUST100886,Female,41.0,Busan,Gold,13.0,163400.0,740800.0,3.9,2026-04-29,Y,home,2024-01-23,customer886@example.com,0,40대,High
CUST100792,Female,62.0,Seoul,Silver,14.0,79900.0,167100.0,4.4,2026-04-09,Y,fashion,2021-06-03,customer792@example.com,0,60대 이상,Low
CUST100749,Female,45.0,Busan,Gold,12.0,188800.0,931400.0,3.4,2026-03-05,N,home,2022-05-25,customer749@example.com,0,40대,High
CUST100413,Female,49.0,Gwangju,Basic,10.0,107000.0,237800.0,3.9,2025-11-19,Y,beauty,2025-11-16,customer413@example.com,0,40대,Medium
CUST100057,Female,40.0,Daegu,Silver,8.0,23900.0,61900.0,5.0,2026-02-24,Y,fashion,2022-06-20,customer57@example.com,1,40대,Low
CUST100989,Female,32.0,Daegu,Basic,11.0,101500.0,535500.0,2.4,2026-04-05,N,beauty,2021-11-16,customer989@example.com,0,30대,Medium
CUST100970,Female,37.0,Seoul,Basic,8.0,89400.0,374300.0,2.7,2026-04-15,N,food,2025-01-31,customer970@example.com,0,30대,Medium
CUST100380,Female,47.0,Gyeonggi,Basic,7.0,84700.0,283300.0,3.4,2026-05-02,N,beauty,2023-12-27,customer380@example.com,0,40대,Medium
CUST100860,Female,48.0,Seoul,Gold,6.0,142700.0,248100.0,2.9,2026-03-01,Y,food,2024-03-12,customer860@example.com,0,40대,Medium
CUST100300,Female,18.0,Incheon,Basic,10.0,16900.0,84500.0,3.1,2026-04-24,N,sports,2024-09-10,customer300@example.com,0,20대 이하,Low
CUST100188,Female,36.0,Daegu,Basic,12.0,103100.0,570700.0,4.0,2025-12-20,Y,fashion,2023-07-26,customer188@example.com,0,30대,High
CUST101423,Female,27.0,Gyeonggi,Silver,8.0,143900.0,426100.0,4.2,2026-04-08,N,electronics,2025-09-13,customer1423@example.com,1,20대 이하,Medium
CUST100145,Female,25.0,Busan,Gold,12.0,161100.0,433500.0,3.2,2025-12-17,N,beauty,2025-12-10,customer145@example.com,0,20대 이하,Medium
CUST100456,Female,28.0,Seoul,Basic,9.0,151100.0,517100.0,2.3,2026-04-24,N,electronics,2025-04-08,customer456@example.com,1,20대 이하,Medium
CUST101203,Female,46.0,Incheon,Basic,9.0,115300.0,511300.0,4.6,2026-04-18,N,beauty,2021-11-12,customer1203@example.com,1,40대,Medium
CUST100133,Female,40.0,Gwangju,Gold,6.0,121700.0,121800.0,3.1,2026-06-24,N,beauty,2024-11-08,customer133@example.com,0,40대,Low
CUST100372,Female,33.0,Gwangju,Basic,7.0,5000.0,8900.0,5.0,2026-06-14,N,fashion,2024-04-20,customer372@example.com,0,30대,Low
CUST101215,Female,34.0,Daegu,Basic,17.0,164900.0,543100.0,5.0,2026-03-13,N,electronics,2021-01-27,customer1215@example.com,0,30대,High
CUST100003,Female,60.0,Seoul,Gold,16.0,236900.0,1075975.0,3.8,2026-04-16,N,electronics,2020-09-28,customer3@example.com,1,60대 이상,High
CUST100670,Female,31.0,Busan,Basic,9.0,152400.0,349500.0,3.9,2026-01-11,N,sports,2023-06-08,customer670@example.com,1,30대,Medium
CUST100637,Female,31.0,Gyeonggi,Gold,14.0,71900.0,284500.0,4.8,2026-04-17,Y,fashion,2020-08-22,customer637@example.com,0,30대,Medium
CUST101267,Female,32.0,Seoul,Silver,7.0,139400.0,464700.0,3.4,2026-05-27,N,electronics,2024-08-26,customer1267@example.com,1,30대,Medium
CUST100446,Female,39.0,Gyeonggi,Basic,9.0,70400.0,142400.0,3.8,2026-05-26,Y,sports,2021-11-18,customer446@example.com,0,30대,Low
CUST101008,Female,19.0,Busan,Silver,6.0,45000.0,95900.0,3.9,2025-12-30,Y,home,2021-05-10,customer1008@example.com,0,20대 이하,Low
CUST100728,Female,49.0,Gwangju,Basic,9.0,60500.0,276100.0,4.9,2026-05-20,N,food,2024-12-29,customer728@example.com,1,40대,Medium
CUST101351,Female,48.0,Busan,Basic,7.0,73300.0,196400.0,3.5,2026-05-01,Y,electronics,2025-06-26,customer1351@example.com,1,40대,Medium
CUST100048,Female,58.0,Daejeon,Gold,17.0,135900.0,402300.0,3.3,2026-02-25,N,food,2024-09-09,customer48@example.com,1,50대,Medium
CUST100183,Female,30.0,Gyeonggi,Gold,12.0,231500.0,595200.0,4.6,2026-05-28,Y,electronics,2024-05-07,customer183@example.com,1,30대,High
CUST100365,Female,45.0,Gyeonggi,Gold,7.0,116100.0,318200.0,4.5,2026-06-14,Y,sports,2024-07-02,customer365@example.com,1,40대,Medium
CUST100981,Female,43.0,Seoul,Basic,7.0,55900.0,228800.0,4.1,2026-06-21,Y,food,2024-07-27,customer981@example.com,1,40대,Medium
CUST100060,Female,42.0,Seoul,Silver,6.0,89900.0,254800.0,4.9,2026-05-29,N,home,2025-11-08,customer60@example.com,1,40대,Medium
CUST100069,Female,69.5,Gwangju,Silver,11.0,127200.0,444300.0,4.1,2026-03-24,N,beauty,2025-06-17,customer69@example.com,0,60대 이상,Medium
CUST100322,Female,36.0,Gwangju,Silver,12.0,71200.0,266600.0,2.7,2026-03-25,N,sports,2020-06-26,customer322@example.com,0,30대,Medium
CUST101117,Female,33.0,Gwangju,Basic,11.0,60400.0,271700.0,2.1,2026-04-02,N,fashion,2020-11-04,customer1117@example.com,1,30대,Medium
CUST100937,Female,36.0,Gwangju,Silver,8.0,144500.0,378300.0,3.2,2026-02-19,N,home,2024-03-18,customer937@example.com,0,30대,Medium
CUST100065,Female,49.0,Seoul,Gold,4.0,101800.0,111100.0,4.9,2026-05-25,Y,home,2025-08-04,customer65@example.com,0,40대,Low
CUST101080,Female,31.0,Gwangju,Silver,8.0,124200.0,252400.0,4.0,2026-05-31,Y,fashion,2020-10-30,customer1080@example.com,1,30대,Medium
CUST101498,Female,44.0,Gyeonggi,Basic,15.0,142700.0,739700.0,3.7,2026-04-27,Y,fashion,2022-03-03,customer1498@example.com,1,40대,High
CUST100092,Female,27.0,Gyeonggi,Gold,11.0,154300.0,941000.0,4.8,2026-04-25,N,sports,2022-10-28,customer92@example.com,1,20대 이하,High
CUST100562,Female,19.0,Gyeonggi,Basic,9.0,49100.0,239600.0,3.0,2026-05-06,N,home,2023-02-15,customer562@example.com,0,20대 이하,Medium
CUST100196,Female,47.0,Gyeonggi,Basic,6.0,62400.0,127200.0,3.6,2026-06-22,Y,food,2021-11-10,customer196@example.com,0,40대,Low
CUST101112,Female,41.0,Seoul,Basic,7.0,85100.0,275200.0,3.6,2026-05-23,N,fashion,2021-03-12,customer1112@example.com,1,40대,Medium
CUST100585,Female,47.0,Seoul,Basic,6.0,65100.0,220900.0,2.2,2026-05-05,N,fashion,2024-12-24,customer585@example.com,0,40대,Medium
CUST100171,Female,33.0,Seoul,Silver,8.0,122800.0,111900.0,2.9,2026-05-21,N,sports,2023-10-18,customer171@example.com,0,30대,Low
CUST100776,Female,48.0,Gyeonggi,Basic,7.0,110100.0,474000.0,5.0,2026-05-13,N,electronics,2022-07-07,customer776@example.com,0,40대,Medium
CUST100838,Female,41.0,Daegu,Basic,14.0,112200.0,569700.0,4.2,2026-06-05,Y,food,2023-11-06,customer838@example.com,1,40대,High
CUST100642,Female,31.0,Incheon,Basic,12.0,80800.0,164100.0,4.3,2026-05-30,N,sports,2024-08-23,customer642@example.com,0,30대,Low
CUST100198,Female,58.0,Daejeon,VIP,10.0,253300.0,545200.0,3.0,2026-05-29,Y,electronics,2021-05-28,customer198@example.com,1,50대,High
CUST100661,Female,47.0,Gwangju,Silver,7.0,104500.0,111200.0,4.9,2026-03-20,N,fashion,2024-09-08,customer661@example.com,0,40대,Low
CUST100249,Female,23.0,Daejeon,Basic,7.0,38600.0,103200.0,3.8,2026-03-19,Y,home,2023-12-30,customer249@example.com,0,20대 이하,Low
CUST100925,Female,40.0,Gwangju,Basic,5.0,81700.0,245900.0,3.4,2026-06-24,Y,food,2025-08-04,customer925@example.com,0,40대,Medium
CUST101163,Female,48.0,Gwangju,Silver,14.0,94700.0,373600.0,4.1,2026-04-23,N,sports,2024-06-26,customer1163@example.com,1,40대,Medium
CUST100615,Female,50.0,Busan,Basic,6.0,107000.0,225000.0,3.4,2026-05-18,N,beauty,2025-12-31,customer615@example.com,0,50대,Medium
CUST100320,Female,54.0,Gyeonggi,Basic,4.0,74000.0,76300.0,3.6,2025-11-29,N,food,2025-01-01,customer320@example.com,0,50대,Low
CUST100804,Female,34.0,Daejeon,Basic,10.0,28900.0,60000.0,3.3,2026-06-14,N,sports,2023-12-30,customer804@example.com,0,30대,Low
CUST101242,Female,39.0,Daegu,Basic,5.0,58200.0,102100.0,2.1,2026-05-04,N,fashion,2025-03-23,customer1242@example.com,0,30대,Low
CUST100936,Female,49.0,Seoul,Gold,12.0,178500.0,806700.0,3.5,2026-04-06,N,home,2022-02-07,customer936@example.com,1,40대,High
CUST100394,Female,37.0,Gyeonggi,Basic,11.0,183400.0,774600.0,4.1,2026-04-21,Y,electronics,2023-09-26,customer394@example.com,1,30대,High
CUST100234,Female,69.5,Busan,Basic,13.0,49000.0,218800.0,4.0,2026-05-10,Y,food,2024-08-21,customer234@example.com,1,60대 이상,Medium
CUST100879,Female,33.0,Gyeonggi,Gold,10.0,197700.0,371700.0,3.9,2026-03-28,N,electronics,2023-10-17,customer879@example.com,0,30대,Medium
CUST100706,Male,35.0,Busan,Basic,8.0,31300.0,86000.0,4.1,2026-04-08,Y,beauty,2024-01-21,customer706@example.com,0,30대,Low
CUST100207,Female,26.0,Gwangju,Basic,10.0,146600.0,389800.0,4.9,2026-03-10,Y,food,2023-02-20,customer207@example.com,0,20대 이하,Medium
CUST100386,Female,34.0,Daejeon,Gold,12.0,174000.0,524100.0,2.5,2025-12-09,Y,sports,2023-11-05,customer386@example.com,0,30대,Medium
CUST101133,Female,43.0,Daejeon,VIP,10.0,159200.0,421800.0,3.4,2026-05-19,N,food,2022-11-22,customer1133@example.com,0,40대,Medium
CUST101282,Female,32.0,Incheon,Gold,10.0,173800.0,356900.0,3.7,2026-04-11,N,home,2025-05-06,customer1282@example.com,1,30대,Medium
CUST101261,Female,19.0,Daegu,Silver,11.0,141700.0,873600.0,3.7,2026-03-07,N,fashion,2024-02-02,customer1261@example.com,1,20대 이하,High
CUST100636,Female,42.0,Gyeonggi,VIP,9.0,209300.0,395100.0,2.7,2026-02-16,N,food,2025-05-27,customer636@example.com,1,40대,Medium
CUST101344,Female,37.0,Incheon,Basic,6.0,123200.0,111800.0,4.2,2026-04-22,N,electronics,2023-08-08,customer1344@example.com,0,30대,Low
CUST101002,Female,54.0,Gyeonggi,Silver,6.0,112500.0,376800.0,4.0,2026-04-23,N,food,2021-04-15,customer1002@example.com,0,50대,Medium
CUST101350,Female,29.0,Daejeon,Gold,8.0,182800.0,388200.0,4.0,2026-03-27,Y,food,2021-12-30,customer1350@example.com,1,20대 이하,Medium
CUST100128,Female,49.0,Incheon,Gold,9.0,174100.0,883800.0,4.5,2026-04-02,N,beauty,2023-06-14,customer128@example.com,1,40대,High
CUST101143,Female,33.0,Gyeonggi,Gold,8.0,158200.0,273100.0,4.0,2026-03-16,N,food,2025-05-23,customer1143@example.com,0,30대,Medium
CUST100496,Female,69.5,Gyeonggi,Silver,8.0,155000.0,501100.0,3.3,2025-11-26,N,beauty,2024-12-14,customer496@example.com,1,60대 이상,Medium
CUST101342,Female,46.0,Daejeon,Basic,7.0,91100.0,206700.0,3.4,2026-06-07,Y,fashion,2022-09-03,customer1342@example.com,0,40대,Medium
CUST100679,Female,47.0,Seoul,Basic,8.0,90000.0,313600.0,3.7,2026-02-20,N,food,2025-08-25,customer679@example.com,1,40대,Medium
CUST101147,Female,39.0,Seoul,Gold,10.0,198500.0,972900.0,3.2,2026-03-08,N,beauty,2022-01-17,customer1147@example.com,1,30대,High
CUST100106,Female,41.0,Daegu,Basic,7.0,143800.0,375500.0,3.6,2026-03-31,N,electronics,2022-06-10,customer106@example.com,0,40대,Medium
CUST100294,Female,28.0,Seoul,Gold,9.0,105100.0,348200.0,3.2,2026-06-07,Y,beauty,2025-11-06,customer294@example.com,0,20대 이하,Medium
CUST100282,Female,36.0,Gyeonggi,Gold,12.0,194700.0,876100.0,4.6,2026-05-21,N,electronics,2024-05-07,customer282@example.com,1,30대,High
CUST101038,Female,35.0,Incheon,Silver,7.0,141800.0,494700.0,2.8,2026-03-25,N,home,2023-01-07,customer1038@example.com,0,30대,Medium
CUST101445,Female,32.0,Incheon,Gold,10.0,142000.0,611100.0,4.2,2026-06-06,Y,beauty,2022-08-08,customer1445@example.com,1,30대,High
CUST100247,Female,44.0,Gyeonggi,Basic,7.0,52200.0,133400.0,2.2,2026-05-16,N,food,2020-09-23,customer247@example.com,0,40대,Low
CUST100255,Female,29.0,Gyeonggi,Basic,8.0,118800.0,133800.0,4.2,2026-05-03,Y,electronics,2023-11-04,customer255@example.com,1,20대 이하,Low
CUST101303,Female,46.0,Seoul,Basic,10.0,53700.0,117700.0,2.6,2026-05-24,N,home,2020-06-29,customer1303@example.com,0,40대,Low
CUST100091,Female,32.0,Daejeon,Gold,10.0,153500.0,748500.0,3.0,2026-01-23,Y,sports,2022-04-26,customer91@example.com,1,30대,High
CUST101366,Female,37.0,Gwangju,Gold,10.0,175100.0,879400.0,3.3,2026-05-22,Y,electronics,2022-07-16,customer1366@example.com,0,30대,High
CUST100007,Female,35.0,Daejeon,Silver,4.0,128700.0,272400.0,3.8,2026-06-16,Y,electronics,2021-02-05,customer7@example.com,1,30대,Medium
CUST100067,Female,46.0,Busan,Silver,8.0,81000.0,172000.0,4.2,2025-09-23,N,home,2022-07-08,customer67@example.com,0,40대,Low
CUST101171,Female,35.0,Gwangju,Basic,10.0,113700.0,248400.0,4.1,2026-04-21,N,electronics,2022-03-16,customer1171@example.com,0,30대,Medium
CUST101281,Female,69.5,Gwangju,Silver,6.0,120900.0,113700.0,4.4,2026-04-17,Y,home,2022-06-16,customer1281@example.com,1,60대 이상,Low
CUST101426,Female,43.0,Busan,Basic,8.0,142200.0,254800.0,3.8,2026-06-28,Y,electronics,2021-08-21,customer1426@example.com,0,40대,Medium
CUST100904,Female,47.0,Daegu,Basic,9.0,135100.0,611800.0,4.2,2026-04-24,Y,beauty,2021-02-19,customer904@example.com,1,40대,High
CUST100120,Female,43.0,Incheon,Silver,7.0,35600.0,107000.0,2.0,2026-06-06,N,fashion,2022-03-18,customer120@example.com,1,40대,Low
CUST101098,Female,52.0,Gyeonggi,VIP,7.0,215800.0,651600.0,4.6,2026-05-08,N,home,2022-09-02,customer1098@example.com,1,50대,High
CUST100717,Female,40.0,Seoul,Gold,6.0,164300.0,444800.0,3.1,2026-03-12,N,food,2021-02-11,customer717@example.com,0,40대,Medium
CUST100732,Female,33.0,Gyeonggi,Basic,8.0,44500.0,131100.0,3.5,2026-06-09,Y,beauty,2025-10-17,customer732@example.com,0,30대,Low
CUST100680,Female,32.0,Gwangju,Basic,9.0,113400.0,439200.0,3.3,2026-03-14,N,fashion,2023-09-28,customer680@example.com,0,30대,Medium
CUST101070,Female,42.0,Incheon,Gold,7.0,90200.0,306200.0,4.2,2026-04-20,N,home,2025-06-26,customer1070@example.com,1,40대,Medium
CUST100030,Female,50.0,Daejeon,Silver,9.0,112000.0,429200.0,3.6,2026-05-08,Y,beauty,2024-06-18,customer30@example.com,0,50대,Medium
CUST101209,Female,30.0,Daejeon,Basic,9.0,93300.0,318700.0,4.3,2026-03-11,N,home,2020-11-25,customer1209@example.com,0,30대,Medium
CUST101496,Female,41.0,Seoul,Silver,13.0,102000.0,325500.0,4.6,2026-05-21,N,sports,2022-04-03,customer1496@example.com,1,40대,Medium
CUST101459,Female,32.0,Seoul,Silver,5.0,115900.0,223900.0,5.0,2026-03-17,N,fashion,2022-11-16,customer1459@example.com,0,30대,Medium
CUST100313,Female,54.0,Daegu,Basic,11.0,131000.0,654800.0,3.6,2026-01-24,Y,food,2023-12-30,customer313@example.com,1,50대,High
CUST100257,Female,37.0,Gyeonggi,Basic,4.0,102200.0,204600.0,3.4,2025-11-30,N,fashion,2024-08-08,customer257@example.com,0,30대,Medium
CUST100934,Female,44.0,Seoul,Silver,12.0,164400.0,706700.0,2.6,2026-06-04,N,fashion,2024-12-01,customer934@example.com,0,40대,High
CUST101136,Female,37.0,Gwangju,Basic,8.0,129000.0,458100.0,3.0,2026-05-06,N,electronics,2024-11-24,customer1136@example.com,0,30대,Medium
CUST100232,Female,48.0,Gyeonggi,Basic,8.0,84600.0,82500.0,3.3,2026-03-16,N,sports,2024-06-26,customer232@example.com,0,40대,Low
CUST100408,Female,27.0,Incheon,Basic,9.0,34500.0,163700.0,4.1,2026-01-31,N,food,2022-11-06,customer408@example.com,0,20대 이하,Low
CUST100064,Female,21.0,Seoul,Silver,14.0,132300.0,599400.0,2.9,2026-05-28,Y,beauty,2025-07-01,customer64@example.com,1,20대 이하,High
CUST100541,Female,45.0,Seoul,Basic,4.0,77300.0,167000.0,4.7,2026-05-16,Y,fashion,2022-04-08,customer541@example.com,0,40대,Low
CUST101160,Female,37.0,Seoul,Gold,8.0,188900.0,383300.0,3.6,2025-11-21,N,fashion,2023-03-26,customer1160@example.com,0,30대,Medium
CUST100677,Female,48.0,Gyeonggi,Basic,7.0,111100.0,190700.0,3.2,2026-06-20,N,fashion,2021-07-29,customer677@example.com,1,40대,Medium
CUST100150,Female,46.0,Gyeonggi,Basic,11.0,83400.0,358000.0,4.2,2026-03-25,N,beauty,2022-12-06,customer150@example.com,0,40대,Medium
CUST101246,Female,48.0,Gyeonggi,basic,10.0,118600.0,306400.0,4.0,2026-06-17,Y,fashion,2022-08-14,customer1246@example.com,1,40대,Medium
CUST100086,Female,41.0,Gwangju,Basic,15.0,114400.0,742700.0,4.0,2026-06-11,N,beauty,2023-07-07,customer86@example.com,0,40대,High
CUST100339,Female,49.0,Gyeonggi,Silver,14.0,154500.0,1075975.0,4.8,2026-04-22,N,fashion,2022-12-20,customer339@example.com,1,40대,High
CUST100204,Female,46.0,Seoul,Basic,10.0,5000.0,14100.0,4.1,2026-05-18,N,food,2025-04-03,customer204@example.com,0,40대,Low
CUST101104,Female,41.0,Busan,Silver,11.0,92500.0,399100.0,4.8,2026-02-28,N,food,2022-05-27,customer1104@example.com,0,40대,Medium
CUST100268,Female,31.0,Incheon,Basic,7.0,108600.0,98200.0,5.0,2026-05-30,Y,electronics,2021-03-06,customer268@example.com,0,30대,Low
